DEPTH,Shale,Dolomite,Limestone,Primary Porosity,Secondary Porosity,Facie C
4524.5352,0.006443,0.015805,0.918174,0.021602,0.037975,8
4524.6876,0.006443,0.015805,0.918174,0.021602,0.037975,8
4524.84,0.000849,0.089694,0.890964,0.018488,0.000005,8
4524.9924,0.006841,0.218299,0.761344,0.004923,0.008593,8
4525.1448,0.007146,0.307577,0.671634,0.005054,0.00859,8
4525.2972,0.002605,0.350153,0.633242,0.014,0,8
4525.4496,0.002605,0.382274,0.60112,0.014,0,8
4525.602,0.002693,0.399931,0.583377,0.013999,0,8
4525.7544,0.002693,0.428986,0.554322,0.013999,0,8
4525.9068,0.006646,0.42559,0.554179,0.012372,0.001213,8
4526.0592,0.006646,0.424736,0.553068,0.012347,0.003203,8
4526.2116,0.003598,0.411155,0.565536,0.012947,0.006764,8
4526.364,0.003598,0.411932,0.559834,0.012881,0.011754,8
4526.5164,0,0.459005,0.505991,0.015213,0.019792,8
4526.6688,0,0.481162,0.473289,0.01817,0.027379,8
4526.8212,0,0.464894,0.482511,0.020368,0.032227,8
4526.9736,0,0.463335,0.480752,0.018668,0.037245,8
4527.126,0.000002,0.476197,0.463399,0.018127,0.042276,8
4527.2784,0.002459,0.470551,0.458586,0.015368,0.053036,7
4527.4308,0.001975,0.462476,0.451963,0.015267,0.068319,7
4527.5832,0.003679,0.411631,0.48671,0.009588,0.088392,7
4527.7356,0.003679,0.397981,0.494724,0.007473,0.096144,7
4527.888,0.001136,0.398966,0.489989,0.005261,0.104647,7
4528.0404,0.001124,0.362976,0.52798,0.005352,0.102568,7
4528.1928,0.000899,0.38275,0.508901,0.006295,0.101155,7
4528.3452,0.000808,0.30325,0.599543,0.008902,0.087496,7
4528.4976,0.000808,0.338908,0.563886,0.008902,0.087496,7
4528.65,0.002765,0.2944,0.635985,0.009186,0.057664,7
4528.8024,0.00852,0.224722,0.725975,0.006688,0.034095,8
4528.9548,0.003722,0.212622,0.752856,0.008883,0.021917,8
4529.1072,0.003467,0.209495,0.766186,0.00726,0.013591,8
4529.2596,0.000805,0.250954,0.732957,0.008635,0.006649,8
4529.412,0,0.310187,0.677147,0.009534,0.003132,8
4529.5644,0.000011,0.325642,0.663332,0.009695,0.001319,8
4529.7168,0,0.326955,0.660822,0.009965,0.002257,8
4529.8692,0,0.21448,0.764295,0.010029,0.011197,8
4530.0216,0.000077,0.069792,0.902276,0.009178,0.018676,8
4530.174,0.000497,0.066677,0.890509,0.00906,0.033257,8
4530.3264,0.001367,0.024553,0.912779,0.008872,0.052429,7
4530.4788,0.009311,0.001855,0.923292,0.01318,0.052361,7
4530.6312,0.009311,0.001826,0.909048,0.034735,0.04508,8
4530.7836,0.012554,0.006425,0.893489,0.034317,0.053215,7
4530.936,0.023642,0.056881,0.829306,0.037554,0.052618,7
4531.0884,0.027588,0.264816,0.628947,0.041235,0.037415,8
4531.2408,0.031431,0.433245,0.467142,0.031447,0.036735,8
4531.3932,0.03142,0.493273,0.404949,0.01064,0.059718,7
4531.5456,0.024238,0.483937,0.40465,0.004465,0.082711,7
4531.698,0.017477,0.432495,0.443642,0.004403,0.101985,7
4531.8504,0.012506,0.462006,0.402675,0.007601,0.115212,7
4532.0028,0.012506,0.459128,0.400167,0.010531,0.117668,7
4532.1552,0.012506,0.459128,0.400167,0.010531,0.117668,7
4532.3076,0.006827,0.467111,0.39879,0.014897,0.112375,7
4532.46,0.006827,0.467111,0.39879,0.014897,0.112375,7
4532.6124,0.000077,0.483461,0.391446,0.023794,0.101221,7
4532.7648,0.000077,0.482457,0.390633,0.025612,0.101221,7
4532.9172,0.000077,0.52517,0.34792,0.025612,0.101221,9
4533.0696,0.000077,0.565879,0.314621,0.025829,0.093593,9
4533.222,0.000077,0.553872,0.333054,0.019403,0.093593,9
4533.3744,0.000077,0.559056,0.33617,0.019585,0.085112,9
4533.5268,0.000077,0.599192,0.302753,0.019732,0.078246,9
4533.6792,0.000077,0.599192,0.302753,0.019732,0.078246,9
4533.8316,0,0.601081,0.303923,0.015139,0.079856,9
4533.984,0,0.601081,0.303923,0.015139,0.079856,9
4534.1364,0.000649,0.653921,0.245477,0.008407,0.091546,9
4534.2888,0,0.714401,0.186746,0.011634,0.087219,9
4534.4412,0.000035,0.764967,0.143795,0.007417,0.083786,9
4534.5936,0,0.637977,0.275007,0.007505,0.079511,9
4534.746,0,0.558716,0.353075,0.008631,0.079577,9
4534.8984,0,0.513771,0.392884,0.009204,0.084141,9
4535.0508,0,0.48597,0.402797,0.012881,0.098351,7
4535.2032,0.000001,0.395961,0.4911,0.014604,0.098334,7
4535.3556,0.000183,0.319974,0.571467,0.009063,0.099313,7
4535.508,0.002638,0.30504,0.57652,0.005113,0.110689,7
4535.6604,0.001648,0.299042,0.589754,0.004974,0.104583,7
4535.8128,0,0.31831,0.579986,0.010202,0.091502,7
4535.9652,0.000017,0.365876,0.54076,0.009066,0.084282,7
4536.1176,0,0.389967,0.514651,0.009858,0.085523,7
4536.27,0,0.391425,0.51373,0.014039,0.080805,7
4536.4224,0,0.375295,0.529863,0.014039,0.080803,7
4536.5748,0,0.367737,0.554392,0.013137,0.064734,7
4536.7272,0,0.454583,0.475972,0.010103,0.059341,7
4536.8796,0.001584,0.538106,0.401363,0.006198,0.052749,9
4537.032,0.002275,0.662512,0.280993,0.007053,0.047167,10
4537.1844,0.001398,0.698054,0.247647,0.009972,0.042929,10
4537.3368,0,0.706177,0.240362,0.011931,0.04153,10
4537.4892,0,0.689725,0.261104,0.012272,0.036899,10
4537.6416,0,0.631193,0.329508,0.01004,0.029259,10
4537.794,0.002991,0.592282,0.374973,0.008159,0.021595,10
4537.9464,0.004125,0.561377,0.409255,0.004878,0.020366,10
4538.0988,0.002643,0.518364,0.455638,0.013282,0.010073,10
4538.2512,0.001219,0.434919,0.542754,0.004999,0.016108,8
4538.4036,0.00013,0.341889,0.639063,0.00614,0.012779,8
4538.556,0,0.3413,0.638309,0.00634,0.014051,8
4538.7084,0,0.203475,0.776928,0.007304,0.012294,8
4538.8608,0,0.242903,0.735462,0.009183,0.012452,8
4539.0132,0,0.241963,0.732617,0.010138,0.015282,8
4539.1656,0.000013,0.130768,0.843018,0.010924,0.015277,8
4539.318,0,0.054578,0.918278,0.012152,0.014992,8
4539.4704,0.000006,0.008475,0.964557,0.011965,0.014997,8
4539.6228,0.001554,0,0.974266,0.009284,0.014896,8
4539.7752,0.001535,0.000007,0.973645,0.00993,0.014883,8
4539.9276,0.004892,0.000007,0.969259,0.011008,0.014833,8
4540.08,0,0.053621,0.926589,0.015178,0.004612,8
4540.2324,0,0.051445,0.92934,0.015724,0.003491,8
4540.3848,0,0.099727,0.881411,0.017186,0.001675,8
4540.5372,0.000685,0.193326,0.784579,0.017148,0.004262,8
4540.6896,0.000685,0.20481,0.772627,0.01755,0.004327,8
4540.842,0.000974,0.232666,0.744384,0.017543,0.004434,8
4540.9944,0.005172,0.236377,0.735506,0.018865,0.004081,8
4541.1468,0.007765,0.245047,0.725767,0.020748,0.000672,8
4541.2992,0.007862,0.262574,0.707428,0.018469,0.003667,8
4541.4516,0.005724,0.271746,0.700024,0.009322,0.013184,8
4541.604,0.003963,0.278005,0.695603,0.008695,0.013734,8
4541.7564,0.001805,0.272811,0.703697,0.008596,0.013091,8
4541.9088,0.000275,0.254837,0.723173,0.008774,0.012942,8
4542.0612,0,0.233603,0.744993,0.010531,0.010873,8
4542.2136,0,0.19852,0.780143,0.010898,0.010438,8
4542.366,0,0.149467,0.828448,0.011526,0.010559,8
4542.5184,0.000084,0.151204,0.825567,0.013643,0.009503,8
4542.6708,0,0.085259,0.890552,0.015973,0.008215,8
4542.8232,0.001477,0.084773,0.885477,0.016752,0.011522,8
4542.9756,0.001477,0.084773,0.885477,0.016752,0.011522,8
4543.128,0.006254,0.050834,0.92293,0.017881,0.002101,8
4543.2804,0.009682,0.049388,0.920599,0.004874,0.015456,8
4543.4328,0.008745,0.109566,0.861339,0.004879,0.015471,8
4543.5852,0.008843,0.144899,0.829306,0.004896,0.012057,8
4543.7376,0.001628,0.214055,0.77203,0.010658,0.001629,8
4543.89,0.000001,0.244755,0.736815,0.015089,0.00334,8
4544.0424,0.001125,0.279384,0.701112,0.015672,0.002707,8
4544.1948,0.003305,0.296937,0.679857,0.016443,0.003458,8
4544.3472,0.005064,0.312876,0.661074,0.016669,0.004317,8
4544.4996,0.005946,0.355902,0.613354,0.01705,0.007749,8
4544.652,0.005983,0.355239,0.612244,0.018429,0.008105,8
4544.8044,0.007592,0.355412,0.610268,0.015809,0.010918,8
4544.9568,0.007509,0.348796,0.615771,0.013891,0.014032,8
4545.1092,0.006017,0.330234,0.634193,0.014091,0.015465,8
4545.2616,0.00454,0.292101,0.672219,0.014913,0.016227,8
4545.414,0.002729,0.197786,0.766615,0.023662,0.009209,8
4545.5664,0.001128,0.107975,0.856151,0.022946,0.0118,8
4545.7188,0.001741,0.065581,0.897069,0.021484,0.014125,8
4545.8712,0.002156,0.03895,0.923431,0.020916,0.014547,8
4546.0236,0.001282,0.043876,0.921004,0.021437,0.012401,8
4546.176,0.000741,0.087134,0.881318,0.021822,0.008985,8
4546.3284,0.001561,0.224868,0.741282,0.023807,0.008482,8
4546.4808,0.001561,0.285614,0.682506,0.021836,0.008482,8
4546.6332,0.001561,0.329676,0.638172,0.022109,0.008482,8
4546.7856,0.000001,0.363857,0.607748,0.026144,0.002249,8
4546.938,0.000001,0.363857,0.607748,0.026144,0.002249,8
4547.0904,0.002276,0.383252,0.586672,0.027252,0.000548,8
4547.2428,0.00352,0.403859,0.563766,0.02487,0.003985,8
4547.3952,0.00451,0.380934,0.585976,0.020031,0.008549,8
4547.5476,0.004412,0.353483,0.614998,0.020048,0.007059,8
4547.7,0.004383,0.327102,0.643997,0.017315,0.007203,8
4547.8524,0.003394,0.300993,0.674408,0.018936,0.002269,8
4548.0048,0.003245,0.280907,0.697061,0.015619,0.003168,8
4548.1572,0.004713,0.268402,0.708954,0.011046,0.006886,8
4548.3096,0.005438,0.244706,0.731858,0.008429,0.00957,8
4548.462,0.003748,0.192038,0.784665,0.009749,0.0098,8
4548.6144,0.000202,0.197878,0.780002,0.018358,0.00356,8
4548.7668,0,0.096831,0.87745,0.022787,0.002932,8
4548.9192,0.000278,0.162342,0.802177,0.027104,0.008098,8
4549.0716,0.001803,0.077397,0.884659,0.028055,0.008086,8
4549.224,0.000571,0.073379,0.893887,0.016923,0.015239,8
4549.3764,0.001634,0.130381,0.837378,0.014586,0.01602,8
4549.5288,0.001406,0.162825,0.807027,0.014179,0.014562,8
4549.6812,0,0.186588,0.786018,0.017754,0.00964,8
4549.8336,0,0.170939,0.801597,0.026055,0.001409,8
4549.986,0,0.18432,0.783148,0.025699,0.006833,8
4550.1384,0.000111,0.166459,0.798392,0.024001,0.011037,8
4550.2908,0.000779,0.155977,0.8039,0.018691,0.020653,8
4550.4432,0.001387,0.150378,0.807138,0.013299,0.027798,8
4550.5956,0.001325,0.165172,0.792802,0.011247,0.029454,8
4550.748,0.001329,0.209338,0.749601,0.00884,0.030892,8
4550.9004,0.001762,0.242279,0.717799,0.012957,0.025203,8
4551.0528,0.001799,0.271024,0.69028,0.012123,0.024773,8
4551.2052,0.002004,0.299963,0.661272,0.009562,0.027199,8
4551.3576,0.00217,0.320349,0.640116,0.010237,0.027128,8
4551.51,0.001971,0.331628,0.62856,0.011378,0.026463,8
4551.6624,0.002077,0.319738,0.64106,0.019545,0.017579,8
4551.8148,0.002902,0.29459,0.666873,0.019775,0.01586,8
4551.9672,0.004025,0.258657,0.703317,0.014667,0.019335,8
4552.1196,0.004975,0.221343,0.741152,0.014274,0.018257,8
4552.272,0.003815,0.210228,0.7551,0.013562,0.017295,8
4552.4244,0.005091,0.179223,0.789853,0.013221,0.012611,8
4552.5768,0.006926,0.145169,0.827493,0.009677,0.010735,8
4552.7292,0.006612,0.125809,0.85051,0.015841,0.001229,8
4552.8816,0.00417,0.122891,0.857351,0.012831,0.002757,8
4553.034,0.000989,0.146964,0.836491,0.014533,0.001023,8
4553.1864,0,0.149018,0.834959,0.011754,0.004269,8
4553.3388,0,0.148899,0.834286,0.011767,0.005048,8
4553.4912,0,0.167925,0.814149,0.011194,0.006732,8
4553.6436,0,0.194197,0.786981,0.011388,0.007433,8
4553.796,0,0.217448,0.760099,0.013208,0.009245,8
4553.9484,0.000012,0.204909,0.773442,0.015712,0.005924,8
4554.1008,0,0.2046,0.772571,0.015855,0.006974,8
4554.2532,0.001436,0.155629,0.819973,0.015111,0.007851,8
4554.4056,0.00366,0.122283,0.850764,0.010258,0.013035,8
4554.558,0.004035,0.084326,0.887972,0.004886,0.01878,8
4554.7104,0.003806,0.060672,0.910216,0.004879,0.020427,8
4554.8628,0.004842,0.039793,0.927367,0.004887,0.023111,8
4555.0152,0.007477,0.039667,0.92443,0.005055,0.02337,8
4555.1676,0.008852,0.000067,0.963663,0.005819,0.021599,8
4555.32,0.008752,0,0.963742,0.005824,0.021681,8
4555.4724,0.008721,0.000038,0.96548,0.004852,0.02091,8
4555.6248,0.012322,0.000002,0.964289,0.005136,0.018251,8
4555.7772,0.013508,0.00004,0.963362,0.004841,0.018249,8
4555.9296,0.013508,0.007439,0.957592,0.004849,0.016612,8
4556.082,0.012811,0.045717,0.921751,0.008055,0.011666,8
4556.2344,0.009018,0.085934,0.886034,0.008687,0.010328,8
4556.3868,0.006195,0.110492,0.86376,0.008743,0.010809,8
4556.5392,0.004163,0.132359,0.842032,0.006086,0.01536,8
4556.6916,0.001913,0.145746,0.82933,0.008447,0.014564,8
4556.844,0.000314,0.139717,0.836797,0.008622,0.01455,8
4556.9964,0,0.140882,0.836425,0.008084,0.014609,8
4557.1488,0,0.140853,0.836659,0.007714,0.014774,8
4557.3012,0,0.140633,0.835305,0.008199,0.015863,8
4557.4536,0,0.119487,0.855353,0.007934,0.017225,8
4557.606,0.000332,0.095541,0.877853,0.008172,0.018102,8
4557.7584,0.001754,0.092918,0.877233,0.008037,0.020058,8
4557.9108,0.007245,0.012047,0.952144,0.004845,0.023718,8
4558.0632,0.011783,0.013838,0.943005,0.004906,0.026468,8
4558.2156,0.026179,0.057333,0.874324,0.004777,0.037388,8
4558.368,0.066181,0.007473,0.879527,0.004527,0.042293,8
4558.5204,0.121127,0.009938,0.828188,0.004226,0.036521,8
4558.6728,0.161603,0,0.808139,0.004391,0.025867,4
4558.8252,0.155762,0.000015,0.817373,0.004107,0.022743,4
4558.9776,0.135738,0.000077,0.846273,0.004253,0.013659,8
4559.13,0.102624,0,0.880467,0.004478,0.012431,8
4559.2824,0.065924,0,0.917875,0.004715,0.011486,8
4559.4348,0.031708,0.031533,0.917424,0.004769,0.014565,8
4559.5872,0.023129,0.091459,0.86469,0.004806,0.015916,8
4559.7396,0.023142,0.099628,0.856796,0.004806,0.015627,8
4559.892,0.015104,0.093826,0.871254,0.00485,0.014967,8
4560.0444,0.009955,0.094437,0.875371,0.004873,0.015364,8
4560.1968,0.010986,0.042317,0.928768,0.004881,0.013047,8
4560.3492,0.019482,0.038553,0.924005,0.004837,0.013123,8
4560.5016,0.037953,0,0.9432,0.005151,0.013695,8
4560.654,0.052364,0.000011,0.924579,0.022861,0.000186,8
4560.8064,0.049564,0.000051,0.91979,0.009302,0.021293,8
4560.9588,0.039673,0.000001,0.925589,0.004651,0.030085,8
4561.1112,0.030127,0,0.935026,0.005158,0.029689,8
4561.2636,0.0167,0,0.951167,0.014236,0.017897,8
4561.416,0.01124,0,0.963015,0.018365,0.00738,8
4561.5684,0.020058,0.000147,0.958307,0.013313,0.008175,8
4561.7208,0.035563,0,0.944357,0.005488,0.014591,8
4561.8732,0.051628,0,0.933405,0.006775,0.008192,8
4562.0256,0.068767,0,0.919038,0.01106,0.001134,8
4562.178,0.066561,0.000002,0.924789,0.004813,0.003835,8
4562.3304,0.057307,0.001112,0.925952,0.004723,0.010907,8
4562.4828,0.043511,0.030793,0.907684,0.004768,0.013245,8
4562.6352,0.039413,0.163531,0.774976,0.004825,0.017256,8
4562.7876,0.039896,0.282987,0.648859,0.004683,0.023575,8
4562.94,0.053199,0.340747,0.578926,0.004621,0.022507,8
4563.0924,0.070652,0.334838,0.56963,0.004545,0.020334,8
4563.2448,0.072227,0.317867,0.583687,0.00453,0.021689,8
4563.3972,0.064443,0.285781,0.619567,0.004549,0.025659,8
4563.5496,0.058809,0.242501,0.664617,0.004558,0.029514,8
4563.702,0.061914,0.177001,0.725229,0.004534,0.031323,8
4563.8544,0.073655,0.138787,0.751044,0.004472,0.032042,8
4564.0068,0.088174,0.125577,0.749942,0.0044,0.031908,8
4564.1592,0.092007,0.143216,0.728588,0.023839,0.01235,8
4564.3116,0.087003,0.154246,0.727676,0.019336,0.011739,8
4564.464,0.084108,0.159733,0.734733,0.017679,0.003747,8
4564.6164,0.080165,0.160087,0.743266,0.013622,0.00286,8
4564.7688,0.076183,0.148147,0.758018,0.004554,0.013099,8
4564.9212,0.06021,0.162763,0.754346,0.004609,0.018071,8
4565.0736,0.044041,0.165357,0.764532,0.004673,0.021398,8
4565.226,0.034574,0.108434,0.832505,0.004728,0.019759,8
4565.3784,0.034209,0.08449,0.858785,0.006546,0.015969,8
4565.5308,0.032437,0.081426,0.863948,0.006615,0.015573,8
4565.6832,0.027908,0.093723,0.856923,0.004777,0.016669,8
4565.8356,0.025014,0.097297,0.857172,0.004796,0.015721,8
4565.988,0.020027,0.10544,0.854423,0.004823,0.015287,8
4566.1404,0.016108,0.122379,0.840578,0.004867,0.016068,8
4566.2928,0.00991,0.122318,0.846233,0.009069,0.01247,8
4566.4452,0.005656,0.096291,0.875736,0.011187,0.011129,8
4566.5976,0.005504,0.073405,0.896747,0.011333,0.013011,8
4566.75,0.008206,0.041901,0.921057,0.009529,0.019307,8
4566.9024,0.018194,0.000827,0.951979,0.008045,0.020955,8
4567.0548,0.025529,0.000013,0.945763,0.004753,0.023942,8
4567.2072,0.033274,0,0.939147,0.005046,0.022533,8
4567.3596,0.043565,0,0.927827,0.005074,0.023534,8
4567.512,0.056563,0.007258,0.905079,0.007546,0.023553,8
4567.6644,0.063157,0.007159,0.892756,0.007443,0.029484,8
4567.8168,0.080496,0.020296,0.864622,0.006229,0.028358,8
4567.9692,0.090106,0.027574,0.847966,0.025471,0.008883,8
4568.1216,0.110958,0.052452,0.798932,0.034577,0.003081,8
4568.274,0.142152,0.077218,0.725518,0.034529,0.020583,8
4568.4264,0.168405,0.000243,0.751887,0.034812,0.044653,4
4568.5788,0.177239,0,0.721479,0.030241,0.071041,4
4568.7312,0.181528,0,0.703845,0.036327,0.078301,4
4568.8836,0.189605,0,0.689233,0.044671,0.07649,4
4569.036,0.206933,0.000001,0.677211,0.042788,0.073068,4
4569.1884,0.237412,0,0.654906,0.036382,0.0713,4
4569.3408,0.25,0.024159,0.61003,0.042613,0.073198,4
4569.4932,0.25,0.011657,0.603557,0.061011,0.073775,4
4569.6456,0.24997,0.000011,0.598784,0.061823,0.089413,4
4569.798,0.25,0.000041,0.597758,0.062805,0.089395,4
4569.9504,0.25,0.000001,0.59339,0.059352,0.097257,4
4570.1028,0.249989,0,0.586922,0.065516,0.097574,4
4570.2552,0.249989,0,0.578058,0.06641,0.105542,4
4570.4076,0.24997,0,0.562521,0.069928,0.117581,4
4570.56,0.222583,0,0.577974,0.09555,0.103893,4
4570.7124,0.208807,0.000165,0.580968,0.090648,0.119412,4
4570.8648,0.186328,0.000167,0.588261,0.126885,0.098359,4
4571.0172,0.187777,0,0.590339,0.108592,0.113292,4
4571.1696,0.196296,0.000498,0.613094,0.045545,0.144566,4
4571.322,0.200286,0,0.654514,0.052817,0.092382,4
4571.4744,0.212333,0.00041,0.684094,0.043584,0.05958,4
4571.6268,0.218023,0,0.696357,0.031781,0.053839,4
4571.7792,0.222791,0,0.690633,0.035633,0.050943,4
4571.9316,0.213115,0,0.699326,0.032571,0.054989,4
4572.084,0.213936,0.00006,0.708825,0.03826,0.038919,4
4572.2364,0.213049,0,0.725942,0.043909,0.0171,4
4572.3888,0.210992,0.000346,0.737172,0.047146,0.004344,4
4572.5412,0.212562,0,0.73814,0.044986,0.004313,4
4572.6936,0.214795,0,0.7352,0.044807,0.005198,4
4572.846,0.229156,0,0.715753,0.043443,0.011647,4
4572.9984,0.235952,0.00002,0.689609,0.062731,0.011688,4
4573.1508,0.247391,0.000002,0.639814,0.060378,0.052414,4
4573.3032,0.25,0.000052,0.605007,0.079445,0.065497,4
4573.4556,0.25,0.000592,0.58609,0.079171,0.084147,4
4573.608,0.249999,0,0.584211,0.086532,0.079257,4
4573.7604,0.25,0,0.589346,0.082596,0.078057,4
4573.9128,0.25,0.000167,0.613293,0.059502,0.077038,4
4574.0652,0.249527,0,0.642214,0.043474,0.064784,4
4574.2176,0.212557,0,0.684448,0.03502,0.067976,4
4574.37,0.16867,0,0.716648,0.047424,0.067258,4
4574.5224,0.148883,0,0.723272,0.054016,0.073829,7
4574.6748,0.144076,0,0.713422,0.065999,0.076502,7
4574.8272,0.148925,0,0.696571,0.077778,0.076726,7
4574.9796,0.163386,0.000001,0.687868,0.073329,0.075416,4
4575.132,0.17656,0.000029,0.692987,0.063268,0.067157,4
4575.2844,0.196238,0,0.691924,0.080498,0.03134,4
4575.4368,0.213182,0,0.697276,0.019921,0.069621,4
4575.5892,0.198925,0,0.729536,0.006571,0.064968,4
4575.7416,0.158983,0.120032,0.653158,0.003886,0.063942,4
4575.894,0.140326,0.177729,0.610239,0.00396,0.067746,7
4576.0464,0.143266,0.088424,0.696468,0.019073,0.052769,7
4576.1988,0.140036,0.038915,0.750262,0.031197,0.03959,8
4576.3512,0.148919,0.020492,0.760677,0.030912,0.039,8
4576.5036,0.145556,0,0.781844,0.025934,0.046666,8
4576.656,0.124728,0,0.803986,0.008872,0.062413,7
4576.8084,0.090366,0,0.84718,0.02799,0.034464,8
4576.9608,0.060617,0.000022,0.890276,0.025896,0.02319,8
4577.1132,0.05405,0,0.911167,0.01938,0.015403,8
4577.2656,0.056165,0.000001,0.91876,0.004633,0.020441,8
4577.418,0.054673,0.069009,0.853444,0.004636,0.018238,8
4577.5704,0.065792,0.105135,0.808408,0.004591,0.016074,8
4577.7228,0.079505,0.122392,0.777095,0.00452,0.016487,8
4577.8752,0.080256,0.1439,0.749724,0.004491,0.02163,8
4578.0276,0.074156,0.144131,0.752949,0.004523,0.024241,8
4578.18,0.076075,0.135769,0.756186,0.004483,0.027488,8
4578.3324,0.085963,0.110611,0.769339,0.005759,0.028328,8
4578.4848,0.09133,0.116789,0.750459,0.01496,0.026462,8
4578.6372,0.101191,0.125861,0.719732,0.049928,0.003288,8
4578.7896,0.109232,0.251297,0.562297,0.048826,0.028348,8
4578.942,0.132525,0.296449,0.482078,0.039356,0.049592,8
4579.0944,0.142202,0.326366,0.443671,0.040237,0.047524,8
4579.2468,0.135375,0.392794,0.387683,0.036109,0.048039,8
4579.3992,0.119148,0.402155,0.408448,0.017034,0.053215,7
4579.5516,0.106569,0.311361,0.537494,0.004266,0.04031,8
4579.704,0.093767,0.188584,0.69192,0.004425,0.021305,8
4579.8564,0.069724,0.118001,0.788912,0.004557,0.018806,8
4580.0088,0.052861,0.078298,0.842259,0.004626,0.021956,8
4580.1612,0.05558,0.032623,0.883798,0.004606,0.023393,8
4580.3136,0.065152,0.000058,0.90576,0.014216,0.014814,8
4580.466,0.066893,0,0.900554,0.020838,0.011715,8
4580.6184,0.067214,0,0.897724,0.008355,0.026708,8
4580.7708,0.061455,0.000992,0.90182,0.004676,0.031056,8
4580.9232,0.056475,0.044875,0.861125,0.00938,0.028145,8
4581.0756,0.055374,0.112551,0.795217,0.008734,0.028124,8
4581.228,0.05478,0.202081,0.703542,0.013811,0.025786,8
4581.3804,0.057463,0.240083,0.653261,0.014639,0.034554,8
4581.5328,0.072104,0.000002,0.866186,0.021925,0.039784,8
4581.6852,0.108862,0,0.794911,0.030174,0.066053,7
4581.8376,0.156736,0,0.703359,0.064596,0.075309,4
4581.99,0.191278,0,0.626676,0.086235,0.095811,4
4582.1424,0.193577,0.013918,0.56476,0.10847,0.119275,4
4582.2948,0.175041,0.007378,0.56559,0.079024,0.172967,4
4582.4472,0.16348,0.008176,0.569989,0.079755,0.178601,4
4582.5996,0.131575,0.008599,0.599518,0.073815,0.186491,7
4582.752,0.105046,0.00934,0.651132,0.060026,0.174457,7
4582.9044,0.085445,0.001611,0.708436,0.027684,0.176824,7
4583.0568,0.096376,0.000789,0.733426,0.026903,0.142506,7
4583.2092,0.10489,0.000794,0.737815,0.035307,0.121194,7
4583.3616,0.10489,0.000807,0.749742,0.061875,0.082686,7
4583.514,0.102197,0.000825,0.766902,0.058608,0.071468,7
4583.6664,0.072181,0,0.826446,0.076635,0.024738,8
4583.8188,0.039461,0.009195,0.875412,0.067342,0.008589,8
4583.9712,0.012331,0.000002,0.932716,0.040725,0.014226,8
4584.1236,0.012331,0.000002,0.94161,0.041078,0.004978,8
4584.276,0.012331,0.000002,0.940819,0.041044,0.005804,8
4584.4284,0.009125,0.000002,0.942168,0.041556,0.007149,8
4584.5808,0.009125,0.000002,0.942168,0.041556,0.007149,8
4584.7332,0.008379,0.000003,0.95115,0.036402,0.004067,8
4584.8856,0.006825,0.000019,0.956491,0.024008,0.012657,8
4585.038,0.004127,0.02709,0.933348,0.021544,0.013891,8
4585.1904,0.0028,0.074635,0.884819,0.016177,0.021569,8
4585.3428,0.002632,0.079334,0.874794,0.020418,0.022823,8
4585.4952,0.00173,0.07155,0.876352,0.021843,0.028524,8
4585.6476,0.000239,0.065135,0.877003,0.030002,0.027621,8
4585.8,0.000009,0.047783,0.889177,0.02876,0.034271,8
4585.9524,0.000102,0.0167,0.918419,0.028193,0.036586,8
4586.1048,0.001352,0,0.933715,0.027429,0.037504,8
4586.2572,0.001887,0.000007,0.932541,0.025412,0.040154,8
4586.4096,0.002,0.000002,0.930468,0.025141,0.042389,8
4586.562,0.001907,0,0.929288,0.025199,0.043607,8
4586.7144,0.002025,0,0.928925,0.025666,0.043384,8
4586.8668,0.001459,0,0.930052,0.02638,0.042109,8
4587.0192,0.001172,0,0.930287,0.026709,0.041832,8
4587.1716,0.000273,0.000759,0.930554,0.029424,0.03899,8
4587.324,0,0.000053,0.931928,0.029482,0.038537,8
4587.4764,0,0.000053,0.931928,0.029482,0.038537,8
4587.6288,0,0.000001,0.934813,0.032689,0.032497,8
4587.7812,0,0.000082,0.935875,0.030761,0.033282,8
4587.9336,0,0.000003,0.935893,0.030863,0.033241,8
4588.086,0,0,0.939886,0.031728,0.028385,8
4588.2384,0.000044,0,0.943853,0.028074,0.028028,8
4588.3908,0.001607,0,0.947198,0.035314,0.015881,8
4588.5432,0.003198,0,0.95235,0.033347,0.011104,8
4588.6956,0.005923,0,0.95655,0.034121,0.003406,8
4588.848,0.009022,0,0.957684,0.031958,0.001337,8
4589.0004,0.012482,0.028234,0.929686,0.022678,0.00692,8
4589.1528,0.016604,0.070259,0.887362,0.021345,0.00443,8
4589.3052,0.021078,0.085236,0.870305,0.02,0.003381,8
4589.4576,0.023639,0.091295,0.861837,0.019067,0.004161,8
4589.61,0.024788,0.100756,0.850402,0.022234,0.00182,8
4589.7624,0.026517,0.107689,0.841052,0.021511,0.003231,8
4589.9148,0.031454,0.107061,0.836147,0.02202,0.003318,8
4590.0672,0.033732,0.121663,0.814164,0.027131,0.00331,8
4590.2196,0.033732,0.12147,0.812872,0.027088,0.004838,8
4590.372,0.034829,0.120944,0.80935,0.026971,0.007906,8
4590.5244,0.036459,0.069589,0.858595,0.021132,0.014225,8
4590.6768,0.033653,0.038162,0.89208,0.012363,0.023742,8
4590.8292,0.021016,0.027478,0.913408,0.016019,0.022079,8
4590.9816,0.010068,0.007637,0.943471,0.019773,0.019051,8
